leftlist,rightlist,responselist,Subject
hotel_room_89,dining_room_36,0,228
railroad_track_16,harbor_10,1,228
islet_7,berth_13,0,228
highway_33,living_room_66,0,228
bathroom_76,office_building_38,1,228
kitchen_138,poolroom_home_37,0,228
mountain_52,waiting_room_31,0,228
cabin_outdoor_1,bedroom_282,1,228
art_gallery_16,highway_210,1,228
cabin_outdoor_10,living_room_233,1,228
attic_62,bedroom_194,1,228
vineyard_66,hotel_room_63,1,228
attic_36,kitchen_134,1,228
bedroom_202,beach_1,1,228
bedroom_50,vegetable_garden_5,1,228
dining_room_73,underwater_coral_reef_32,0,228
sea_cliff_8,canal_urban_21,0,228
boardwalk_25,canal_natural_5,0,228
palace_15,bedroom_117,0,228
attic_34,ice_shelf_23,1,228
parking_garage_outdoor_1,alley_17,0,228
hayfield_13,bedroom_82,1,228
auditorium_9,apartment_building_outdoor_46,1,228
cubicle_office_28,badlands_4,1,228
parking_lot_44,river_20,0,228
highway_76,canal_urban_72,0,228
mountain_snowy_58,hotel_room_107,0,228
poolroom_home_21,manufactured_home_31,1,228
mansion_56,highway_4,0,228
moat_water_1,forest_path_43,0,228
playroom_28,rainforest_2,1,228
bayou_30,reception_8,0,228
banquet_hall_12,orchard_52,1,228
pond_29,kitchen_181,1,228
waterfall_block_2,field_cultivated_27,0,228
hotel_room_31,dining_room_230,1,228
kitchen_99,ballroom_8,1,228
dining_room_26,field_wild_8,1,228
highway_167,hayfield_18,1,228
living_room_293,badlands_50,1,228
living_room_252,pasture_117,1,228
nursery_9,forest_road_13,0,228
canal_urban_78,lake_natural_33,1,228
beach_16,bedroom_294,0,228
berth_14,living_room_180,1,228
cottage_garden_54,mountain_snowy_66,1,228
nursery_9,wheat_field_39,1,228
kitchen_130,dining_room_19,1,228
golf_course_122,poolroom_home_19,0,228
ski_slope_12,street_2,0,228
office_building_21,galley_17,0,228
poolroom_establishment_2,living_room_83,0,228
mountain_89,mountain_70,1,228
dining_room_47,cubicle_office_13,0,228
kindergarden_classroom_5,nursery_37,0,228
office_8,highway_119,0,228
living_room_13,recreation_room_2,1,228
dinette_home_32,hotel_room_122,1,228
living_room_243,kasbah_10,1,228
attic_58,barn_29,1,228
hotel_room_73,pond_44,1,228
butte_23,ice_floe_17,0,228
hotel_room_75,swimming_pool_outdoor_27,1,228
vineyard_9,yard_6,1,228
forest_broadleaf_17,canal_urban_44,0,228
bedroom_388,playground_64,1,228
beach_13,monastery_outdoor_17,0,228
creek_8,sandbar_35,1,228
snowfield_3,sandbar_11,0,228
pond_9,underwater_coral_reef_30,1,228
playground_4,forest_path_1,0,228
beauty_salon_8,galley_30,1,228
highway_212,mountain_73,0,228
bedroom_197,beach_31,1,228
wheat_field_2,playground_47,1,228
field_cultivated_20,hotel_room_24,0,228
lake_natural_84,poolroom_establishment_8,0,228
reception_4,galley_10,0,228
underwater_coral_reef_42,gift_shop_28,0,228
cottage_garden_63,pond_52,1,228
playground_10,kitchen_59,0,228
bathroom_110,badlands_73,1,228
highway_43,beauty_salon_28,0,228
fairway_82,desert_vegetation_21,1,228
living_room_30,creek_57,1,228
lobby_20,sandbar_17,1,228
highway_108,moat_water_28,1,228
badlands_5,desert_sand_8,1,228
parking_lot_69,field_cultivated_25,1,228
islet_3,pasture_105,1,228
dining_room_192,mountain_snowy_16,1,228
waiting_room_57,vegetable_garden_31,1,228
vineyard_13,library_indoor_36,1,228
restaurant_33,vineyard_54,1,228
bathroom_1,general_store_outdoor_32,1,228
living_room_68,valley_10,1,228
dining_room_217,ballroom_13,1,228
watering_hole_17,orchard_46,1,228
highway_215,kitchen_223,1,228
manufactured_home_25,playroom_7,1,228
living_room_166,bus_interior_9,0,228
dining_room_90,creek_5,1,228
plaza_1,bathroom_41,1,228
bedroom_213,beach_35,1,228
mountain_snowy_2,vineyard_16,0,228
sandbar_15,dining_room_205,0,228
bedroom_93,galley_21,0,228
badlands_133,hayfield_3,0,228
mansion_41,patio_13,0,228
desert_sand_25,general_store_outdoor_26,0,228
amphitheater_25,bedroom_335,0,228
forest_needleleaf_14,lake_natural_25,1,228
cubicle_office_25,driveway_27,1,228
abbey_24,bayou_26,0,228
bedroom_212,beach_12,1,228
forest_road_26,pond_27,0,228
orchard_47,attic_45,1,228
sandbar_20,bedroom_106,0,228
wheat_field_3,tree_house_1,1,228
cabin_outdoor_23,marsh_30,0,228
orchard_18,living_room_240,1,228
forest_path_5,office_building_28,0,228
canal_urban_33,kasbah_34,0,228
kitchen_110,playroom_27,0,228
playground_145,living_room_103,1,228
highway_42,bedroom_268,1,228
botanical_garden_40,street_14,0,228
golf_course_53,highway_126,1,228
wheat_field_13,vineyard_74,0,228
hotel_room_25,playroom_18,1,228
kitchen_148,corridor_24,1,228
creek_85,attic_48,0,228
lobby_37,lake_natural_8,1,228
beach_24,bedroom_183,0,228
 beach_5, kitchen_121,0,229
botanical_garden_42,cabin_outdoor_27,0,229
kitchen_164,courtroom_7,0,229
cafeteria_8,office_9,0,229
poolroom_establishment_6,kitchen_43,0,229
monastery_outdoor_12,forest_road_21,0,229
theater_indoor_seats_1,bedroom_293,0,229
dining_room_182,living_room_180,0,229
apartment_building_outdoor_53,driveway_26,0,229
mansion_57,living_room_40,0,229
dinette_vehicle_17,kitchen_129,0,229
living_room_75,pond_23,0,229
waiting_room_15,bathroom_130,0,229
orchard_67,waiting_room_78,0,229
balcony_interior_40,poolroom_home_4,0,229
abbey_34,kitchen_219,0,229
library_indoor_40,watering_hole_20,1,229
dining_room_172,highway_26,1,229
lake_natural_40,rainforest_16,1,229
bedroom_217,mansion_20,1,229
office_13,vegetable_garden_24,1,229
playground_104,ballroom_6,0,229
kitchen_255,library_indoor_5,1,229
golf_course_114,underwater_coral_reef_19,1,229
pasture_6,corridor_8,0,229
balcony_interior_12,galley_24,0,229
highway_151,fairway_69,1,229
berth_9,waterfall_plunge_5,1,229
snowfield_15,park_10,0,229
beach_12,bedroom_284,0,229
ice_shelf_2,putting_green_21,1,229
aqueduct_41,highway_177,0,229
bedroom_371,kitchen_44,0,229
field_wild_30,mountain_81,1,229
waterfall_block_12,pasture_150,0,229
kitchen_58,swimming_pool_outdoor_46,1,229
parking_lot_24,vineyard_13,1,229
mountain_134,mountain_143,0,229
fairway_4,lake_natural_22,1,229
mountain_snowy_73,playground_70,0,229
sandbar_9,vineyard_30,0,229
driveway_50,bedroom_56,0,229
picnic_area_10,yard_15,1,229
driveway_29,living_room_31,0,229
kasbah_40,creek_84,0,229
beach_23,golf_course_79,0,229
boardwalk_20,amphitheater_11,1,229
living_room_212,orchard_67,1,229
kitchen_127,mountain_120,1,229
cafeteria_5,mountain_snowy_37,1,229
viaduct_35,badlands_132,1,229
kitchen_35,fairway_57,1,229
golf_course_27,bedroom_110,0,229
butte_9,highway_218,0,229
desert_sand_37,valley_2,0,229
fairway_29,valley_30,0,229
bathroom_61,dining_room_133,1,229
corridor_22,botanical_garden_15,1,229
yard_14,manufactured_home_51,0,229
beach_1,bedroom_165,0,229
subway_interior_1,cabin_outdoor_21,0,229
forest_broadleaf_3,pond_35,0,229
swimming_pool_indoor_17,mansion_17,1,229
marsh_29,canal_urban_48,0,229
playground_36,bedroom_334,0,229
utility_room_3,snowfield_25,1,229
field_cultivated_34,cabin_outdoor_2,0,229
veranda_7,living_room_301,0,229
playground_11,marsh_1,1,229
highway_216,gift_shop_9,0,229
manufactured_home_17,fairway_59,1,229
wet_bar_15,kitchen_156,0,229
galley_40,golf_course_32,1,229
living_room_147,hotel_room_92,0,229
living_room_121,ocean_6,1,229
sandbar_37,office_building_1,0,229
canal_urban_84,aqueduct_38,1,229
bedroom_120,youth_hostel_9,0,229
dinette_vehicle_56,swimming_pool_outdoor_63,1,229
dining_room_4,playground_89,1,229
apartment_building_outdoor_66,ice_shelf_17,1,229
field_wild_13,galley_4,0,229
aqueduct_70,aqueduct_60,0,229
highway_65,living_room_209,0,229
atrium_public_1,kitchen_126,0,229
bus_interior_7,lake_natural_21,1,229
bedroom_126,field_wild_24,1,229
swimming_pool_outdoor_21,pond_36,1,229
living_room_145,living_room_89,0,229
beach_28,bedroom_381,0,229
gift_shop_12,highway_50,1,229
vineyard_18,living_room_214,0,229
library_indoor_15,dining_room_19,0,229
living_room_160,hotel_room_17,0,229
islet_11,living_room_58,0,229
attic_48,bedroom_32,0,229
waiting_room_10,viaduct_22,1,229
galley_48,butte_9,1,229
butte_19,cafeteria_3,0,229
mountain_129,waterfall_fan_2,1,229
bathroom_85,bedroom_320,0,229
dining_room_84,home_office_10,0,229
orchard_36,basement_1,0,229
creek_80,cottage_garden_33,1,229
parlor_35,kitchen_189,1,229
hotel_room_67,restaurant_patio_10,1,229
mountain_28,forest_path_43,0,229
covered_bridge_exterior_1,mountain_78,1,229
cabin_outdoor_71,sandbar_5,1,229
mountain_snowy_24,highway_243,0,229
waiting_room_57,bathroom_106,0,229
kitchen_221,cabin_outdoor_51,1,229
kitchen_162,dining_room_42,0,229
playground_9,bedroom_259,0,229
mansion_70,mountain_snowy_80,1,229
aqueduct_46,pond_25,0,229
living_room_158,dining_room_9,1,229
living_room_207,canal_urban_24,0,229
hotel_room_65,playroom_25,1,229
beach_10,bedroom_15,0,229
dinette_vehicle_30,amphitheater_44,1,229
moat_water_21,orchard_68,0,229
wheat_field_15,aqueduct_69,0,229
berth_12,mountain_46,1,229
living_room_38,highway_47,1,229
restaurant_patio_8,orchard_7,1,229
fairway_34,swimming_pool_outdoor_48,0,229
living_room_247,kindergarden_classroom_3,0,229
cubicle_office_33,botanical_garden_1,1,229
bus_interior_1,biology_laboratory_8,1,229
pasture_64,dining_room_185,0,229
highway_20,barn_40,0,229
bedroom_201,watering_hole_13,1,229
canal_natural_58,hill_9,1,229
golf_course_24,kitchen_66,0,229
veranda_3,amphitheater_30,0,229
playground_32,bedroom_39,0,229
dining_room_218,living_room_194,1,229
lake_natural_3,cafeteria_10,0,229
abbey_22,attic_81,0,229
bedroom_354,desert_sand_8,1,229
nursery_24,lake_natural_40,1,229
kasbah_15,bayou_30,0,229
kasbah_3,wheat_field_16,1,229
orchard_22,living_room_228,0,229
creek_15,swimming_pool_outdoor_29,0,229
aqueduct_58,highway_242,1,229
living_room_56,palace_24,1,229
mountain_41,highway_216,1,229
beach_4,bedroom_380,0,229
dining_room_183,dining_room_122,0,229
aqueduct_34,aqueduct_53,1,229
veranda_11,restaurant_1,0,229
ice_shelf_25,vineyard_2,1,229
patio_11,reception_2,0,229
cubicle_office_29,bedroom_46,1,229
office_2,kitchen_224,1,229
marsh_6,ice_floe_7,0,229
mountain_snowy_3,pasture_16,1,229
general_store_outdoor_5,fairway_78,1,229
underwater_coral_reef_30,orchard_54,0,229
attic_58,badlands_49,1,229
kasbah_32,arch_1,0,229
airport_terminal_12,lobby_17,0,229
bedroom_358,botanical_garden_17,1,229
viaduct_33,canal_urban_63,0,229
bedroom_253,dining_car_6,0,229
playground_98,bedroom_256,0,229
yard_22,general_store_outdoor_43,1,229
bedroom_385,lecture_room_22,1,229
islet_14,mountain_17,1,229
abbey_9,field_cultivated_13,0,229
pasture_65,kitchen_253,0,229
kitchen_242,mountain_snowy_26,1,229
golf_course_6,highway_212,0,229
swimming_pool_outdoor_50,berth_18,0,229
vineyard_47,bedroom_89,0,229
parlor_33,dinette_vehicle_52,0,229
swimming_pool_outdoor_23,badlands_126,1,229
bedroom_77,beach_2,1,229
rainforest_15,bedroom_103,0,229
palace_19,boardwalk_32,0,229
home_office_52,galley_9,0,229
golf_course_74,cabin_outdoor_36,0,229
lake_natural_13,valley_25,1,229
waiting_room_64,wet_bar_18,0,229
golf_course_104,ocean_12,1,229
bathroom_89,vineyard_4,1,229
watering_hole_9,bedroom_346,0,229
bedroom_355,kitchenette_5,0,229
mountain_133,ice_floe_8,1,229
cabin_outdoor_12,youth_hostel_2,0,229
bathroom_23,restaurant_27,1,229
kitchen_122,botanical_garden_44,1,229
badlands_8,office_building_2,0,229
living_room_282,dining_room_89,0,229
cottage_garden_2,bathroom_8,0,229
corridor_5,ski_slope_31,1,229
hayfield_3,highway_228,0,229
mountain_snowy_7,dining_room_77,0,229
fairway_74,playground_81,0,229
athletic_field_outdoor_4,bathroom_68,0,229
fairway_16,village_1,0,229
street_26,monastery_outdoor_20,0,229
swimming_pool_outdoor_28,playroom_33,0,229
forest_road_7,cabin_outdoor_71,0,229
pasture_112,patio_28,0,229
pasture_72,playground_79,0,229
hayfield_6,library_indoor_27,0,229
beach_59,bedroom_106,0,229
fairway_12,rainforest_6,0,229
orchard_53,amphitheater_41,1,229
fairway_6,amphitheater_22,0,229
pasture_28,kitchen_90,0,229
highway_42,library_indoor_32,0,229
creek_45,highway_28,1,229
river_21,parlor_13,0,229
beach_26,underwater_coral_reef_14,0,229
pasture_138,kitchen_136,0,229
living_room_232,playground_56,1,229
courtroom_19,yard_17,0,229
restaurant_20,amphitheater_34,1,229
viaduct_24,badlands_128,1,229
lake_natural_69,dining_room_100,0,229
underwater_coral_reef_26,cottage_garden_38,0,229
utility_room_2,restaurant_13,0,229
waiting_room_47,forest_broadleaf_12,1,229
bathroom_27,bedroom_197,1,229
mountain_116,waiting_room_62,0,229
canal_natural_45,dining_room_80,0,229
berth_18,monastery_outdoor_16,1,229
mountain_47,living_room_210,0,229
general_store_outdoor_1,poolroom_home_60,1,229
attic_73,picnic_area_13,1,229
harbor_13,underwater_coral_reef_23,0,229
mountain_104,yard_29,0,229
basilica_1,pavilion_6,0,229
home_office_28,hotel_room_84,1,229
desert_sand_2,forest_broadleaf_20,0,229
bedroom_145,beach_7,1,229
bayou_4,forest_broadleaf_12,1,229
canal_urban_28,parking_lot_14,0,229
islet_2,pasture_49,0,229
mountain_122,apartment_building_outdoor_19,0,229
kitchen_259,living_room_155,0,229
waterfall_block_8,mountain_96,1,229
restaurant_patio_9,playground_6,0,229
berth_1,bathroom_88,1,229
yard_23,canal_urban_55,0,229
ice_shelf_17,hotel_room_99,0,229
athletic_field_outdoor_13,park_9,0,229
apartment_building_outdoor_28,street_14,0,229
highway_166,moat_water_8,0,229
canal_urban_50,beauty_salon_27,0,229
lake_natural_24,wet_bar_21,0,229
wheat_field_38,underwater_coral_reef_11,0,229
swimming_pool_outdoor_62,canal_urban_52,1,229
bedroom_389,palace_16,1,229
waiting_room_8,butte_15,1,229
bedroom_244,bathroom_83,0,229
poolroom_home_22,lake_natural_86,1,229
swimming_pool_indoor_11,desert_sand_18,1,229
kitchen_29,vegetable_garden_35,1,229
mountain_130,dining_room_30,0,229
hotel_room_5,golf_course_118,1,229
canal_urban_72,playroom_36,0,229
highway_107,canal_urban_41,0,229
home_office_55,dinette_home_22,1,229
forest_needleleaf_15,highway_123,0,229
bedroom_183,beach_71,1,229
canal_natural_34,underwater_coral_reef_13,0,229
sandbar_21,forest_road_3,0,229
pasture_150,playroom_23,0,229
bedroom_114,sandbar_37,1,229
forest_path_39,vegetable_garden_45,0,229
dining_room_123,highway_202,1,229
canal_natural_38,patio_25,0,229
beach_27,forest_road_18,0,229
bedroom_204,fairway_52,1,229
rainforest_15,bayou_18,1,229
auditorium_19,monastery_outdoor_9,1,229
pasture_9,golf_course_36,1,229
manufactured_home_53,dinette_vehicle_74,0,229
canal_natural_2,hayfield_24,1,229
mountain_snowy_38,pasture_69,0,229
dining_room_130,restaurant_6,0,229
waiting_room_62,attic_42,0,229
field_cultivated_22,creek_5,1,229
swimming_pool_outdoor_47,manufactured_home_34,0,229
poolroom_home_28,vineyard_39,1,229
canal_urban_70,playroom_15,0,229
orchard_51,balcony_interior_33,1,229
dinette_home_26,canal_urban_32,1,229
gift_shop_22,golf_course_79,1,229
apartment_building_outdoor_31,hotel_room_16,0,229
islet_5,pasture_10,1,229
mountain_36,atrium_public_3,0,229
beach_66,swimming_pool_outdoor_69,0,229
gift_shop_4,bathroom_56,1,229
bedroom_311,beach_6,1,229
beach_11,highway_195,0,229
kitchen_46,mountain_71,1,229
attic_50,rainforest_13,1,229
lecture_room_4,living_room_73,0,229
nursery_35,manufactured_home_22,1,229
pasture_45,galley_52,0,229
wheat_field_43,apartment_building_outdoor_58,0,229
attic_41,gift_shop_3,0,229
patio_25,mountain_15,1,229
living_room_104,bedroom_62,0,229
cabin_outdoor_39,attic_21,0,229
dining_room_123,cottage_garden_54,1,229
hotel_room_36,apartment_building_outdoor_51,1,229
mansion_45,campus_4,0,229
badlands_108,pasture_119,1,229
hayfield_27,dining_room_75,0,229
living_room_143,waiting_room_28,1,229
badlands_30,bathroom_130,0,229
forest_path_42,living_room_193,0,229
wheat_field_10,living_room_44,0,229
hotel_room_120,general_store_indoor_15,1,229
alley_2,apartment_building_outdoor_66,1,229
library_indoor_14,swimming_pool_outdoor_56,1,229
driveway_56,bedroom_23,0,229
badminton_court_indoor_1,aqueduct_9,1,229
forest_path_44,bedroom_67,0,229
ice_floe_24,cubicle_office_32,0,229
playroom_24,mansion_64,1,229
abbey_32,beauty_salon_47,0,229
bedroom_119,beach_31,1,229
pasture_97,galley_42,0,229
hotel_room_17,abbey_3,1,229
bedroom_215,boardwalk_9,1,229
marsh_1,kasbah_16,0,229
playground_32,hotel_room_124,0,229
living_room_263,auditorium_10,1,229
restaurant_2,orchard_26,1,229
golf_course_60,bedroom_274,0,229
attic_37,forest_broadleaf_19,1,229
lake_natural_62,apartment_building_outdoor_59,0,229
river_28,highway_189,0,229
attic_55,viaduct_7,1,229
bedroom_245,canal_urban_76,1,229
bedroom_72,bedroom_315,0,229
bayou_29,mountain_snowy_30,1,229
waterfall_fan_7,badlands_112,1,229
swimming_pool_indoor_15,street_17,1,229
apartment_building_outdoor_71,kitchen_165,0,229
hotel_room_62,cottage_garden_30,1,229
berth_11,highway_40,1,229
bedroom_194,bedroom_337,0,229
living_room_12,butte_15,1,229
canal_urban_9,attic_75,0,229
restaurant_31,home_office_25,0,229
dining_room_28,river_26,1,229
dining_room_86,marsh_4,1,229
barn_15,vegetable_garden_35,0,229
golf_course_69,office_13,0,229
dinette_home_32,aqueduct_10,1,229
bedroom_78,beach_24,1,229
valley_15,bathroom_105,0,229
bedroom_277,living_room_209,1,229
kasbah_15,bedroom_257,0,229
nursery_2,dinette_home_9,1,229
ballroom_4,courtroom_15,1,229
mansion_20,amphitheater_21,1,229
pond_13,library_indoor_21,0,229
forest_path_32,playroom_28,0,229
pasture_9,badlands_80,1,229
driveway_26,pavilion_26,1,229
aqueduct_46,ice_shelf_12,1,229
fairway_34,bedroom_225,0,229
bedroom_131,golf_course_73,1,229
bedroom_60,hayfield_12,1,229
mountain_snowy_7,bedroom_4,0,229
vegetable_garden_2,kitchen_260,0,229
mountain_snowy_12,field_cultivated_9,1,229
veranda_12,balcony_interior_26,1,229
home_office_15,mansion_40,1,229
abbey_20,lake_natural_54,1,229
bedroom_256,kitchen_3,1,229
cottage_garden_52,palace_7,1,229
canal_natural_37,living_room_182,0,229
hayfield_21,viaduct_47,0,229
airport_terminal_4,bedroom_173,0,229
islet_2,ski_lodge_2,0,229
highway_72,recreation_room_13,0,229
desert_vegetation_12,home_office_37,0,229
pond_6,desert_sand_7,1,229
bedroom_202,beach_17,1,229
playground_9,marsh_39,1,229
driveway_33,hotel_room_36,0,229
lecture_room_2,forest_path_39,1,229
campus_1,highway_41,1,229
manufactured_home_69,desert_vegetation_8,1,229
bedroom_300,badlands_113,1,229
manufactured_home_42,attic_71,0,229
waiting_room_38,ocean_13,1,229
tree_farm_18,bistro_indoor_4,0,229
mansion_44,mansion_43,1,229
picnic_area_11,office_building_37,1,229
kitchen_244,viaduct_37,1,229
swimming_pool_outdoor_20,lake_natural_87,1,229
creek_89,manufactured_home_61,0,229
botanical_garden_28,abbey_1,1,229
beauty_salon_46,golf_course_110,1,229
living_room_64,kasbah_16,1,229
desert_sand_35,ski_slope_14,1,229
playground_78,moat_water_33,0,229
playground_142,pasture_116,1,229
living_room_120,living_room_253,1,229
waterfall_block_3,bedroom_43,0,229
poolroom_home_46,viaduct_12,1,229
kitchen_177,bedroom_377,1,229
hotel_room_88,pasture_38,1,229
river_37,ski_slope_11,1,229
dining_room_104,dining_room_36,1,229
playroom_17,dinette_vehicle_71,1,229
poolroom_home_12,creek_12,1,229
beach_5,bedroom_294,0,229
bedroom_324,moat_water_28,1,229
golf_course_84,manufactured_home_40,0,229
manufactured_home_55,mountain_111,1,229
dinette_vehicle_50,hill_8,1,229
bathroom_113,hotel_room_110,0,229
driveway_2,kitchen_171,0,229
waiting_room_65,cottage_garden_3,1,229
dining_room_219,dinette_vehicle_8,0,229
pasture_119,beauty_salon_11,0,229
watering_hole_23,viaduct_25,0,229
botanical_garden_34,kitchen_147,0,229
moat_water_29,bathroom_61,0,229
highway_190,cafeteria_6,0,229
creek_28,driveway_10,0,229
pavilion_14,mountain_snowy_24,1,229
manufactured_home_75,sea_cliff_10,1,229
kasbah_11,waterfall_block_9,1,229
library_indoor_27,highway_189,1,229
ice_floe_20,beach_51,1,229
parlor_8,cubicle_office_23,0,229
marsh_17,galley_9,0,229
cabin_outdoor_28,poolroom_home_15,0,229
vineyard_46,amphitheater_5,1,229
golf_course_97,home_office_57,0,229
bedroom_301,apartment_building_outdoor_30,1,229
bathroom_97,badlands_38,1,229
highway_43,fairway_10,1,229
beauty_salon_17,field_cultivated_18,1,229
valley_9,highway_63,0,229
bedroom_218,beach_3,1,229
 beach_5, kitchen_121,0,230
desert_vegetation_6,highway_113,0,230
pasture_1,picnic_area_24,0,230
canal_urban_57,golf_course_3,1,230
desert_vegetation_22,mountain_49,1,230
poolroom_home_34,manufactured_home_60,1,230
playground_119,movie_theater_indoor_6,0,230
parking_lot_42,waiting_room_61,0,230
bedroom_17,bathroom_75,0,230
apartment_building_outdoor_60,living_room_9,0,230
manufactured_home_1,pasture_47,1,230
orchard_65,pasture_110,1,230
canal_urban_17,bathroom_51,0,230
biology_laboratory_10,highway_133,1,230
pasture_54,bedroom_263,0,230
aqueduct_40,wheat_field_12,1,230
bedroom_342,dining_room_117,1,230
poolroom_home_21,pasture_3,1,230
ski_resort_3,bathroom_66,0,230
dinette_home_5,nursery_34,0,230
forest_path_13,parking_lot_15,0,230
aqueduct_56,kasbah_3,1,230
marsh_32,pavilion_6,0,230
cabin_outdoor_10,wheat_field_4,1,230
parlor_35,aqueduct_25,1,230
moat_water_31,fairway_15,1,230
sandbar_6,canal_natural_55,0,230
fairway_74,courtroom_19,0,230
living_room_142,field_cultivated_6,1,230
beach_7,bedroom_380,0,230
kitchen_197,valley_15,1,230
kitchen_119,poolroom_home_22,0,230
dining_room_194,galley_23,0,230
canal_urban_65,badlands_53,1,230
beach_69,cubicle_office_10,0,230
patio_20,butte_13,1,230
dining_room_140,bedroom_60,0,230
bedroom_103,highway_91,1,230
mountain_33,bedroom_387,0,230
bedroom_136,attic_38,0,230
playground_16,library_indoor_8,0,230
general_store_indoor_10,forest_road_18,1,230
nursery_21,beach_19,1,230
marsh_4,dining_room_219,0,230
ice_floe_11,vineyard_35,1,230
galley_21,bedroom_86,1,230
sandbar_29,living_room_207,0,230
patio_1,bathroom_105,0,230
golf_course_9,wheat_field_1,0,230
bedroom_66,rainforest_18,1,230
botanical_garden_23,barn_40,0,230
golf_course_57,swimming_pool_outdoor_42,0,230
aqueduct_15,bedroom_396,0,230
golf_course_62,aqueduct_63,0,230
bus_interior_6,driveway_6,1,230
highway_60,sandbar_32,1,230
desert_sand_2,butte_12,1,230
mansion_39,putting_green_17,1,230
arch_6,highway_31,1,230
bedroom_197,beach_17,1,230
cabin_outdoor_62,bedroom_74,0,230
kasbah_30,playroom_6,0,230
valley_21,ice_shelf_18,0,230
dining_room_2,canal_urban_30,1,230
bedroom_116,vineyard_45,1,230
hot_spring_2,badlands_136,1,230
beach_61,field_wild_30,1,230
amphitheater_46,badlands_22,0,230
living_room_92,gift_shop_20,0,230
hotel_room_126,ice_shelf_18,1,230
hotel_room_106,amphitheater_5,1,230
kitchen_133,home_office_2,1,230
amphitheater_16,hotel_room_56,0,230
kitchen_158,river_10,1,230
amphitheater_21,canal_natural_45,1,230
dining_room_205,golf_course_58,1,230
assembly_line_2,pasture_102,1,230
general_store_outdoor_29,home_office_38,0,230
creek_32,kitchen_18,0,230
pasture_149,veranda_6,0,230
living_room_30,playground_13,1,230
patio_2,pavilion_12,0,230
playground_137,bedroom_275,0,230
field_wild_15,kitchen_117,0,230
airport_terminal_6,wheat_field_46,1,230
highway_221,palace_6,0,230
forest_road_4,snowfield_23,1,230
lake_natural_89,swimming_pool_outdoor_13,0,230
apartment_building_outdoor_47,manufactured_home_67,1,230
bedroom_218,beach_31,1,230
art_studio_1,ocean_2,1,230
attic_42,yard_5,1,230
wet_bar_22,forest_path_50,1,230
manufactured_home_13,hotel_room_88,0,230
mountain_91,motel_2,0,230
cabin_outdoor_16,playground_85,1,230
railroad_track_18,cafeteria_12,0,230
lecture_room_20,bedroom_325,0,230
cabin_outdoor_3,poolroom_home_47,0,230
highway_184,botanical_garden_24,0,230
galley_31,parlor_27,1,230
playground_52,golf_course_120,1,230
badlands_111,apartment_building_outdoor_52,0,230
cabin_outdoor_70,park_7,1,230
abbey_31,botanical_garden_5,0,230
badlands_75,hotel_room_25,1,230
playground_109,living_room_149,0,230
lobby_24,mansion_27,1,230
amphitheater_45,orchard_55,1,230
bedroom_90,playground_134,1,230
manufactured_home_29,art_gallery_16,0,230
auditorium_5,corridor_26,1,230
barn_13,attic_15,0,230
office_building_3,banquet_hall_6,0,230
balcony_interior_28,library_indoor_18,0,230
golf_course_33,bathroom_46,0,230
kitchen_30,living_room_24,0,230
galley_50,dinette_vehicle_31,1,230
biology_laboratory_2,waiting_room_27,0,230
bedroom_77,beach_28,1,230
highway_99,mountain_snowy_68,0,230
apartment_building_outdoor_66,orchard_53,1,230
vineyard_12,parking_lot_55,0,230
street_7,dinette_vehicle_36,0,230
playground_150,galley_29,0,230
kitchen_12,living_room_208,1,230
poolroom_home_53,botanical_garden_38,1,230
mountain_snowy_14,dining_room_221,0,230
creek_42,poolroom_establishment_9,0,230
kasbah_11,dining_room_149,0,230
home_office_58,dining_room_219,1,230
general_store_indoor_18,bedroom_21,1,230
kitchen_36,aqueduct_31,1,230
golf_course_17,playroom_4,0,230
hotel_room_105,kitchen_3,1,230
volleyball_court_outdoor_1,forest_path_5,0,230
attic_56,office_building_7,1,230
hotel_room_70,mountain_114,1,230
forest_road_11,lecture_room_4,0,230
boardwalk_33,botanical_garden_13,1,230
ballroom_3,nursery_25,0,230
dining_room_222,kitchen_87,0,230
parking_lot_55,cabin_outdoor_16,0,230
canal_urban_88,highway_170,1,230
pasture_42,ski_resort_5,0,230
badlands_8,field_cultivated_18,1,230
hotel_room_11,office_building_26,1,230
atrium_public_1,mountain_snowy_22,1,230
parking_lot_51,hotel_room_69,0,230
bedroom_381,beach_12,1,230
nursery_5,pasture_87,1,230
pond_53,vineyard_24,1,230
playground_104,highway_191,1,230
amphitheater_36,golf_course_96,1,230
yard_20,bedroom_214,0,230
canal_urban_3,cafeteria_14,0,230
badlands_112,living_room_5,0,230
aqueduct_41,mountain_123,1,230
kitchen_112,movie_theater_indoor_5,0,230
cabin_outdoor_16,aqueduct_54,1,230
orchard_52,aqueduct_65,1,230
living_room_206,balcony_interior_13,1,230
hotel_room_22,bedroom_248,1,230
vineyard_41,aqueduct_69,0,230
highway_229,field_cultivated_12,1,230
pasture_43,bedroom_19,0,230
parking_lot_69,highway_118,1,230
kitchen_165,parking_lot_24,1,230
desert_vegetation_12,swimming_pool_indoor_9,0,230
bedroom_110,restaurant_19,1,230
balcony_interior_16,patio_23,1,230
office_building_30,driveway_32,0,230
field_wild_8,kitchen_250,0,230
restaurant_21,hotel_room_53,0,230
home_office_25,highway_19,1,230
athletic_field_outdoor_5,islet_4,1,230
